Sequence Length,Hidden Size,Loss Vector,Accuracy
17,10,"[0.7798715829849243, 0.7322940230369568, 0.7210204005241394, 0.7142627835273743, 0.7110894918441772, 0.7059086561203003, 0.7038117051124573, 0.7037476897239685, 0.701702892780304, 0.70168536901474]",0.495
17,11,"[0.6027593612670898, 0.6300863027572632, 0.6480971574783325, 0.6520312428474426, 0.6588687896728516, 0.659619152545929, 0.446791410446167, 0.3724399209022522, 0.34988394379615784, 0.338907927274704]",0.765
17,12,"[0.7812049388885498, 0.7325800657272339, 0.7248972654342651, 0.7171279788017273, 0.7151796221733093, 0.7124669551849365, 0.7239540219306946, 0.7245908975601196, 0.7398284077644348, 0.7386914491653442]",0.47
17,13,"[0.7580994367599487, 0.7325683236122131, 0.7247381806373596, 0.7067066431045532, 0.7020038962364197, 0.7035070657730103, 0.7014127373695374, 0.70224529504776, 0.6997131109237671, 0.700001060962677]",0.54
17,14,"[0.624360203742981, 0.6502707600593567, 0.661142110824585, 0.6650415658950806, 0.6703733205795288, 0.6641050577163696, 0.6753268241882324, 0.6827642917633057, 0.6822792291641235, 0.680844783782959]",0.53
17,15,"[0.766982913017273, 0.7265768051147461, 0.7247301340103149, 0.7006616592407227, 0.6986616849899292, 0.6980152726173401, 0.6963080763816833, 0.6961787939071655, 0.695909321308136, 0.6946273446083069]",0.49
17,16,"[0.6073756814002991, 0.609981119632721, 0.6670290231704712, 0.6474164724349976, 0.6304829716682434, 0.48660600185394287, 0.5759943723678589, 0.6869074106216431, 0.6857031583786011, 0.6869611144065857]",0.535
17,17,"[0.6496871113777161, 0.6634060144424438, 0.6752737164497375, 0.6816133856773376, 0.6664753556251526, 0.6874794363975525, 0.6894041299819946, 0.6899014711380005, 0.691714346408844, 0.6917473077774048]",0.615
17,18,"[0.7561984658241272, 0.7319790124893188, 0.7187453508377075, 0.7076284885406494, 0.7118731737136841, 0.7147271633148193, 0.6985688805580139, 0.6976116895675659, 0.6979569792747498, 0.6959086656570435]",0.49
17,19,"[0.5969892740249634, 0.6432547569274902, 0.6544547080993652, 0.6571930646896362, 0.6689896583557129, 0.6706486940383911, 0.6783101558685303, 0.6817361116409302, 0.6845399141311646, 0.6796331405639648]",0.53
17,20,"[0.6435118317604065, 0.6616834998130798, 0.6648630499839783, 0.6733694076538086, 0.6744405627250671, 0.6722137928009033, 0.6543755531311035, 0.6223544478416443, 0.6406460404396057, 0.5927534699440002]",0.53
17,21,"[0.6649730801582336, 0.6787865161895752, 0.6788895726203918, 0.6869831085205078, 0.6861726641654968, 0.6877433657646179, 0.6876264214515686, 0.6902252435684204, 0.6890031099319458, 0.6866887211799622]",0.465
17,22,"[0.6539708375930786, 0.6733184456825256, 0.6810418367385864, 0.6864673495292664, 0.6873775124549866, 0.6888384222984314, 0.6876935362815857, 0.683379054069519, 0.6854326725006104, 0.6584579348564148]",0.475
17,23,"[0.6343727111816406, 0.650668740272522, 0.649926483631134, 0.6522331833839417, 0.6320953369140625, 0.6291126012802124, 0.6146212220191956, 0.6494866609573364, 0.5999971628189087, 0.6651631593704224]",0.57
17,24,"[0.7134355902671814, 0.7017233967781067, 0.6991606950759888, 0.6964772939682007, 0.6957024335861206, 0.695162296295166, 0.6952055096626282, 0.694316565990448, 0.6949817538261414, 0.6960002183914185]",0.485
17,25,"[0.6548702120780945, 0.6721433997154236, 0.6723835468292236, 0.66004878282547, 0.35472017526626587, 0.3352853059768677, 0.34183016419410706, 0.3819904029369354, 0.3202224373817444, 0.6921943426132202]",0.53
17,26,"[0.7253106236457825, 0.7109324336051941, 0.7070017457008362, 0.7061938643455505, 0.7206270694732666, 0.7266111969947815, 0.6955810189247131, 0.6957327723503113, 0.6959725618362427, 0.6947813034057617]",0.48
18,2,"[0.5882391929626465, 0.5992472171783447, 0.6188891530036926, 0.6260553002357483, 0.636448085308075, 0.6407304406166077, 0.658807635307312, 0.6522745490074158, 0.6674818396568298, 0.653579592704773]",0.495
18,3,"[0.8113319277763367, 0.7845820188522339, 0.7580178380012512, 0.7427881360054016, 0.7423853874206543, 0.7282520532608032, 0.7265559434890747, 0.725554347038269, 0.7200467586517334, 0.714503288269043]",0.475
18,4,"[0.5446226596832275, 0.5683548450469971, 0.593334436416626, 0.5727880001068115, 0.5776390433311462, 0.5408106446266174, 0.48059993982315063, 0.42591434717178345, 0.4168510437011719, 0.4069575369358063]",0.555
18,5,"[0.5347874760627747, 0.5906484723091125, 0.6128853559494019, 0.6303752064704895, 0.6280155777931213, 0.6228660941123962, 0.5874541401863098, 0.4689571261405945, 0.43700358271598816, 0.35701045393943787]",0.695
18,6,"[0.8668709993362427, 0.792389452457428, 0.7628675699234009, 0.740362286567688, 0.7275611758232117, 0.7215098738670349, 0.715147852897644, 0.7114282250404358, 0.7051030397415161, 0.7051053047180176]",0.455
18,7,"[0.5507359504699707, 0.608511209487915, 0.6427537202835083, 0.6555138826370239, 0.6642704010009766, 0.6632987856864929, 0.6712919473648071, 0.6780568361282349, 0.6741306781768799, 0.6787146925926208]",0.5
18,8,"[0.5978380441665649, 0.6396254897117615, 0.658545196056366, 0.6645728349685669, 0.6711382269859314, 0.6704093217849731, 0.6782387495040894, 0.6764509677886963, 0.6792706251144409, 0.6819726228713989]",0.515
18,9,"[0.8153931498527527, 0.7619608640670776, 0.7308688163757324, 0.7196351885795593, 0.7147172093391418, 0.7106587290763855, 0.707054853439331, 0.7066839933395386, 0.7047743201255798, 0.6979731321334839]",0.53
18,10,"[0.7971574664115906, 0.7491462230682373, 0.7235104441642761, 0.7114670276641846, 0.7069321870803833, 0.7054327130317688, 0.7003663182258606, 0.7021547555923462, 0.7014915943145752, 0.6983007788658142]",0.465
18,11,"[0.7694727182388306, 0.7349380850791931, 0.7159692049026489, 0.7077467441558838, 0.7071088552474976, 0.7042326331138611, 0.7118282914161682, 0.7882117629051208, 0.8000468611717224, 1.0041260719299316]",0.515
18,12,"[0.6478298902511597, 0.6651944518089294, 0.6742432117462158, 0.6763344407081604, 0.6516844630241394, 0.6672956943511963, 0.6758691072463989, 0.6141600608825684, 0.38066279888153076, 0.35501301288604736]",0.93
18,13,"[0.7673236727714539, 0.7369356751441956, 0.719698965549469, 0.7028786540031433, 0.7003400325775146, 0.6976737976074219, 0.6967753767967224, 0.6958240270614624, 0.6949613690376282, 0.6952502727508545]",0.71
18,14,"[0.6037105917930603, 0.6355733275413513, 0.6518301367759705, 0.6537428498268127, 0.6375436186790466, 0.5103636384010315, 0.3633568584918976, 0.3440616726875305, 0.33151480555534363, 0.3273530602455139]",0.85
18,15,"[0.6505933403968811, 0.6659119129180908, 0.6719265580177307, 0.6750062704086304, 0.3926587402820587, 0.6177113056182861, 0.3237038552761078, 0.46912699937820435, 0.3241371512413025, 0.35450249910354614]",0.785
18,16,"[0.6510508060455322, 0.6761772632598877, 0.6822608709335327, 0.6864103674888611, 0.6896524429321289, 0.6908286213874817, 0.6913954019546509, 0.6919240355491638, 0.6923699975013733, 0.6924171447753906]",0.43
18,17,"[0.7581596970558167, 0.7229979634284973, 0.7124385237693787, 0.7072886228561401, 0.7017856240272522, 0.7024368047714233, 0.6978209614753723, 0.6970182657241821, 0.6963850259780884, 0.6947806477546692]",0.785
18,18,"[0.8271615505218506, 0.7872955799102783, 0.7585142850875854, 0.7558837532997131, 0.7437559962272644, 0.7389910221099854, 0.7354401350021362, 0.7201235294342041, 0.7302448749542236, 0.7287285923957825]",0.725
18,19,"[0.6239755749702454, 0.6373221278190613, 0.6270989775657654, 0.6764022707939148, 0.6792893409729004, 0.6565612554550171, 0.4585418701171875, 0.6425843238830566, 0.6856520175933838, 0.4243979752063751]",0.675
18,20,"[0.6128336787223816, 0.6406901478767395, 0.63319993019104, 0.6049260497093201, 0.6008306741714478, 0.5867130756378174, 0.3569481372833252, 0.3304058611392975, 0.32607921957969666, 0.3229964077472687]",0.71
18,21,"[0.6615896821022034, 0.6780906319618225, 0.6838350892066956, 0.6867465376853943, 0.6859214305877686, 0.685930609703064, 0.6912815570831299, 0.6927886605262756, 0.6929585933685303, 0.693077564239502]",0.645
18,22,"[0.6572797298431396, 0.674064576625824, 0.6729468107223511, 0.6638103127479553, 0.340615838766098, 0.33304864168167114, 0.322228342294693, 0.3193055987358093, 0.3168964684009552, 0.31725138425827026]",0.785
18,23,"[0.647966742515564, 0.6626507639884949, 0.6530980467796326, 0.6650232076644897, 0.6632681488990784, 0.6762661933898926, 0.344144731760025, 0.6907435655593872, 0.6897147297859192, 0.6891820430755615]",0.52
18,24,"[0.6329817771911621, 0.6795242428779602, 0.681759238243103, 0.6774930357933044, 0.6858690977096558, 0.6906296610832214, 0.6914503574371338, 0.6919994950294495, 0.6922150254249573, 0.6924200057983398]",0.495
18,25,"[0.7591602206230164, 0.7400961518287659, 0.8033168315887451, 0.6984495520591736, 0.6967623829841614, 0.974911093711853, 0.709974467754364, 0.694728672504425, 0.7905203104019165, 0.6946211457252502]",0.48
18,26,"[0.5789157152175903, 0.603839099407196, 0.6348217725753784, 0.6572070717811584, 0.668442964553833, 0.6719574928283691, 0.6672568917274475, 0.6687276363372803, 0.6754624843597412, 0.6773098111152649]",0.46
19,2,"[0.5254831910133362, 0.5573323965072632, 0.5956757068634033, 0.6013100147247314, 0.621439516544342, 0.6348801255226135, 0.6398398876190186, 0.6407803297042847, 0.6380507349967957, 0.6406351327896118]",0.525
19,3,"[0.8647846579551697, 0.8179870843887329, 0.7810060977935791, 0.7651338577270508, 0.7632516622543335, 0.7483276724815369, 0.7377132773399353, 0.7282472848892212, 0.7225661873817444, 0.7268601059913635]",0.495
19,4,"[0.8102390766143799, 0.7816346883773804, 0.7562457323074341, 0.7534439563751221, 0.7478653192520142, 0.7297695875167847, 0.7270622849464417, 0.7223822474479675, 0.7135729789733887, 0.7078505754470825]",0.57
19,5,"[0.5854817628860474, 0.6192265748977661, 0.638235867023468, 0.6473848819732666, 0.6615241169929504, 0.6683344841003418, 0.670353353023529, 0.6754253506660461, 0.674314558506012, 0.6794977188110352]",0.48
19,6,"[0.5610388517379761, 0.5975155234336853, 0.6337966918945312, 0.6310279965400696, 0.6414593458175659, 0.6392648220062256, 0.630399227142334, 0.639712929725647, 0.6380642056465149, 0.6318699717521667]",0.615
19,7,"[0.5768010020256042, 0.6199444532394409, 0.6552276015281677, 0.6606433987617493, 0.6730798482894897, 0.6765894293785095, 0.6782836318016052, 0.6817687749862671, 0.6833482384681702, 0.6842468976974487]",0.455
19,8,"[0.5885255336761475, 0.6265103816986084, 0.6376181840896606, 0.6519559025764465, 0.6502575278282166, 0.6086886525154114, 0.6188173294067383, 0.643677830696106, 0.6682103276252747, 0.6644985675811768]",0.685
19,9,"[0.6316013932228088, 0.6603994369506836, 0.663763165473938, 0.6684072017669678, 0.6773948073387146, 0.6803665161132812, 0.6817861199378967, 0.6845296025276184, 0.6833906173706055, 0.682959794998169]",0.525
19,10,"[0.7905157804489136, 0.7431698441505432, 0.7275480031967163, 0.7170937061309814, 0.7127863168716431, 0.7080177664756775, 0.7086225748062134, 0.7030792236328125, 0.7029346823692322, 0.7033595442771912]",0.5
19,11,"[0.7673906087875366, 0.7335809469223022, 0.71795654296875, 0.7147864699363708, 0.707317590713501, 0.7039060592651367, 0.7013983726501465, 0.7011536359786987, 0.6999157071113586, 0.6982371807098389]",0.47
19,12,"[0.8142331838607788, 0.779064416885376, 0.763242781162262, 0.7670527100563049, 0.7690141797065735, 0.8314489126205444, 0.7205485701560974, 0.7127862572669983, 0.710817813873291, 0.7157302498817444]",0.59
19,13,"[0.7566302418708801, 0.7294352650642395, 0.7198745012283325, 0.7139783501625061, 0.7078375816345215, 0.7047969698905945, 0.7027947306632996, 0.7018536329269409, 0.7005441188812256, 0.701222836971283]",0.495
19,14,"[0.6453267931938171, 0.6703749299049377, 0.6781689524650574, 0.6807251572608948, 0.6819789409637451, 0.6851505637168884, 0.6870980262756348, 0.6878219246864319, 0.688561201095581, 0.6884039640426636]",0.485
19,15,"[0.6368866562843323, 0.6697561740875244, 0.6771211624145508, 0.6833019852638245, 0.6851041913032532, 0.6881839036941528, 0.6880330443382263, 0.6893335580825806, 0.686959445476532, 0.6902971267700195]",0.48
19,16,"[0.6182029247283936, 0.6474317312240601, 0.6470975279808044, 0.6352612376213074, 0.36059409379959106, 0.35278916358947754, 0.3534850776195526, 0.3376864790916443, 0.3309095501899719, 0.32427239418029785]",0.72
19,17,"[0.7625563144683838, 0.7272964119911194, 0.712476372718811, 0.7043209671974182, 0.6993831396102905, 0.6976121664047241, 0.6968051791191101, 0.694992184638977, 0.6943805813789368, 0.6940441131591797]",0.45
19,18,"[0.6333858370780945, 0.6628081798553467, 0.6722864508628845, 0.6785176396369934, 0.6727924942970276, 0.6693533658981323, 0.6877877116203308, 0.6913769245147705, 0.6919887065887451, 0.6923054456710815]",0.57
19,19,"[0.6426865458488464, 0.6609646677970886, 0.6766278147697449, 0.6848563551902771, 0.6870236396789551, 0.6911947131156921, 0.6911739706993103, 0.691665530204773, 0.6922100186347961, 0.6919967532157898]",0.535
19,20,"[0.6527999639511108, 0.6705484986305237, 0.6742902994155884, 0.6795659065246582, 0.6815288066864014, 0.6821373105049133, 0.6768237352371216, 0.6815330386161804, 0.6408659815788269, 0.6878849267959595]",0.52
19,21,"[0.6196649074554443, 0.6286566853523254, 0.6340359449386597, 0.6245007514953613, 0.6857510805130005, 0.6831332445144653, 0.6450890302658081, 0.6848064064979553, 0.6845725774765015, 0.6822457909584045]",0.535
19,22,"[0.7226042747497559, 0.7069692611694336, 0.7012358903884888, 0.696814775466919, 0.6957730054855347, 0.6947028636932373, 0.6942524909973145, 0.69381183385849, 0.6937490701675415, 0.6935002207756042]",0.455
19,23,"[0.7208986282348633, 0.7140091061592102, 0.7021786570549011, 0.6971774101257324, 0.6961367726325989, 0.6960910558700562, 0.695558488368988, 0.694386899471283, 0.694238543510437, 0.6938057541847229]",0.545
19,24,"[0.617701530456543, 0.6269137859344482, 0.43269631266593933, 0.43086886405944824, 0.4092758595943451, 0.37343382835388184, 0.3871331512928009, 0.3613075911998749, 0.3378826677799225, 0.3337395191192627]",0.545
19,25,"[0.8628133535385132, 0.8040708303451538, 0.7957699298858643, 0.7947496175765991, 0.7858695983886719, 0.745730996131897, 0.7630501389503479, 0.7501539587974548, 0.7601240873336792, 0.7618679404258728]",0.565
19,26,"[0.639199435710907, 0.6734270453453064, 0.6850563883781433, 0.6879322528839111, 0.689846932888031, 0.6901641488075256, 0.691005527973175, 0.6883418560028076, 0.6886785626411438, 0.6905187368392944]",0.465
20,2,"[0.878268301486969, 0.8251845836639404, 0.7927965521812439, 0.7802368402481079, 0.7718871831893921, 0.7603452205657959, 0.7700526714324951, 0.7726202011108398, 0.774381697177887, 0.7717893719673157]",0.51
20,3,"[0.8608373403549194, 0.7845017910003662, 0.7906175255775452, 0.7570342421531677, 0.7340525388717651, 0.7261852025985718, 0.7338594198226929, 0.7220723628997803, 0.710959255695343, 0.7098114490509033]",0.465
20,4,"[0.5777574777603149, 0.6200739145278931, 0.6300041079521179, 0.6460949182510376, 0.6564289927482605, 0.6612648367881775, 0.6648890972137451, 0.6668098568916321, 0.6681249141693115, 0.6787371635437012]",0.485
20,5,"[0.5426983833312988, 0.5991895198822021, 0.6347379088401794, 0.6347787976264954, 0.6471381187438965, 0.6562530398368835, 0.6630808115005493, 0.6690242886543274, 0.6685754060745239, 0.672042727470398]",0.53
20,6,"[0.6000658273696899, 0.637092113494873, 0.6505266427993774, 0.6557076573371887, 0.6671493649482727, 0.6694279909133911, 0.6706287860870361, 0.6802588105201721, 0.6809915900230408, 0.6851041913032532]",0.59
20,7,"[0.8047524094581604, 0.7520792484283447, 0.7352375388145447, 0.7328012585639954, 0.7244606614112854, 0.7235037088394165, 0.7263451218605042, 0.73175048828125, 0.7210402488708496, 0.7156652212142944]",0.52
20,8,"[0.7923039197921753, 0.7442125082015991, 0.7242058515548706, 0.7137095928192139, 0.7101223468780518, 0.7071751356124878, 0.7030395269393921, 0.7030540108680725, 0.7010927200317383, 0.6995091438293457]",0.485
20,9,"[0.8041824102401733, 0.7609055638313293, 0.7254759073257446, 0.717440128326416, 0.7084534764289856, 0.7091867327690125, 0.7029569745063782, 0.7016156315803528, 0.6998416781425476, 0.6975593566894531]",0.45
20,10,"[0.6158933639526367, 0.6429265141487122, 0.668276309967041, 0.6702054738998413, 0.6742808818817139, 0.6747382879257202, 0.5438214540481567, 0.47792935371398926, 0.4152338206768036, 0.403315931558609]",0.805
20,11,"[0.765493631362915, 0.7284013032913208, 0.7163286209106445, 0.709633469581604, 0.7143226861953735, 0.7057846188545227, 0.701755166053772, 0.6954247355461121, 0.6945926547050476, 0.6937695145606995]",0.545
20,12,"[0.612595796585083, 0.6539140939712524, 0.6628247499465942, 0.6655603647232056, 0.6664711833000183, 0.670670211315155, 0.6736501455307007, 0.6763579249382019, 0.6747761964797974, 0.6758608222007751]",0.52
20,13,"[0.647156298160553, 0.6697671413421631, 0.6777905225753784, 0.6767873167991638, 0.6895810961723328, 0.6919273734092712, 0.6924203634262085, 0.6927714347839355, 0.6928982734680176, 0.6928183436393738]",0.69
20,14,"[0.6297445297241211, 0.6500600576400757, 0.664694607257843, 0.6613925695419312, 0.6611297130584717, 0.6594670414924622, 0.4394848346710205, 0.32455143332481384, 0.3223126530647278, 0.3162800967693329]",0.935
20,15,"[0.778043270111084, 0.741649866104126, 0.7605215907096863, 0.8667365312576294, 0.7108004689216614, 0.7003576755523682, 0.6986503005027771, 0.6954403519630432, 0.6943346261978149, 0.6953043937683105]",0.84
20,16,"[0.6549075841903687, 0.6725608706474304, 0.6770559549331665, 0.6871044635772705, 0.6873891353607178, 0.6898561120033264, 0.6904944777488708, 0.6913606524467468, 0.6920311450958252, 0.6920634508132935]",0.46
20,17,"[0.7491697669029236, 0.7207277417182922, 0.7126781940460205, 0.7266898155212402, 0.7382914423942566, 0.7102452516555786, 0.6972672939300537, 0.6941471695899963, 0.6933280825614929, 0.6932093501091003]",0.68
20,18,"[0.5692355632781982, 0.5992037653923035, 0.630841851234436, 0.6423332691192627, 0.6615942716598511, 0.6664780974388123, 0.6699865460395813, 0.6617676019668579, 0.6636752486228943, 0.6754048466682434]",0.805
20,19,"[0.8502065539360046, 0.8009774088859558, 0.7639460563659668, 0.7380359768867493, 0.7290103435516357, 0.7184107899665833, 0.716423749923706, 0.7080485224723816, 0.7015959620475769, 0.7033677101135254]",0.475
20,20,"[0.7545742988586426, 0.7225081920623779, 0.7106642723083496, 0.7188711762428284, 0.7093791365623474, 0.7781166434288025, 1.055349588394165, 0.7125765681266785, 0.7166659235954285, 0.715806245803833]",0.76
20,21,"[0.7344712018966675, 0.7083888649940491, 0.7014944553375244, 0.6995524764060974, 0.7093640565872192, 0.7078425884246826, 0.7392680048942566, 0.6984776854515076, 0.6947711706161499, 0.6937126517295837]",0.6
20,22,"[0.7501431107521057, 0.741661548614502, 0.8724753260612488, 0.7672892212867737, 0.8444150686264038, 0.9545028209686279, 1.0858981609344482, 1.0948413610458374, 0.9797603487968445, 0.7109774947166443]",0.68
20,23,"[0.6640108227729797, 0.6779402494430542, 0.6844525337219238, 0.688051164150238, 0.6901434063911438, 0.6898642778396606, 0.691203236579895, 0.6917718648910522, 0.6917624473571777, 0.6921548247337341]",0.49
20,24,"[0.6617948412895203, 0.6759722232818604, 0.6805528998374939, 0.6865544319152832, 0.6906512975692749, 0.6923677325248718, 0.6922444105148315, 0.6928145289421082, 0.6929421424865723, 0.6286446452140808]",0.805
20,25,"[0.7103720307350159, 0.7056127190589905, 0.6997842192649841, 0.699543833732605, 0.7012283205986023, 0.6997171640396118, 0.7003940343856812, 0.7005758881568909, 0.7013036608695984, 0.6995055675506592]",0.745
20,26,"[0.6710506677627563, 0.6815371513366699, 0.6846715807914734, 0.6905274987220764, 0.6920903325080872, 0.692779541015625, 0.693086564540863, 0.6931012868881226, 0.6931266784667969, 0.6931350231170654]",0.72
21,2,"[0.9091758728027344, 0.8931026458740234, 0.8711912035942078, 0.8546420335769653, 0.8481945991516113, 0.8571555614471436, 0.8655568361282349, 0.8737115859985352, 0.8778972029685974, 0.8751522302627563]",0.48
21,3,"[0.5740151405334473, 0.605210542678833, 0.606408953666687, 0.6191155910491943, 0.6365530490875244, 0.6092638373374939, 0.6292221546173096, 0.6380288004875183, 0.621124267578125, 0.6327385902404785]",0.55
21,4,"[0.7998214364051819, 0.752946138381958, 0.739465594291687, 0.7268557548522949, 0.7151023149490356, 0.711678147315979, 0.7092819809913635, 0.7087676525115967, 0.7054396867752075, 0.7050420045852661]",0.445
21,5,"[0.5568113327026367, 0.5944674611091614, 0.6250972747802734, 0.6357951164245605, 0.6073564291000366, 0.6078451871871948, 0.6025662422180176, 0.6168830990791321, 0.6168400049209595, 0.6331090331077576]",0.55
21,6,"[0.8067867159843445, 0.7664831280708313, 0.747315526008606, 0.7238990664482117, 0.710103452205658, 0.7033440470695496, 0.7013309597969055, 0.6996080279350281, 0.6994585990905762, 0.6958664059638977]",0.595
21,7,"[0.8419032096862793, 0.7764555215835571, 0.762438952922821, 0.7419445514678955, 0.7298162579536438, 0.7166616916656494, 0.7210132479667664, 0.7174490094184875, 0.7141916155815125, 0.7108569145202637]",0.505
21,8,"[0.5655231475830078, 0.618180513381958, 0.6364325284957886, 0.6457764506340027, 0.6525610089302063, 0.6537007689476013, 0.6409579515457153, 0.6306349635124207, 0.6257759928703308, 0.5868040323257446]",0.56
21,9,"[0.6000829339027405, 0.6424904465675354, 0.6633167862892151, 0.66825932264328, 0.6774051785469055, 0.6798354387283325, 0.683127224445343, 0.6841951608657837, 0.6859299540519714, 0.6865646243095398]",0.47
21,10,"[0.7655031681060791, 0.7319639921188354, 0.7311256527900696, 0.7124512791633606, 0.7168394327163696, 0.7233415246009827, 0.7247260212898254, 0.7116001844406128, 0.7099551558494568, 0.7123138904571533]",0.595
21,11,"[0.6270256042480469, 0.6484261751174927, 0.6671995520591736, 0.6721588373184204, 0.6787252426147461, 0.6812263131141663, 0.6829496026039124, 0.6846397519111633, 0.6855968236923218, 0.6867884397506714]",0.5
21,12,"[0.8047616481781006, 0.7572869658470154, 0.7355258464813232, 0.7278071641921997, 0.729773223400116, 0.7294215559959412, 0.7435405254364014, 0.7779386043548584, 0.7870957851409912, 0.8114138841629028]",0.505
21,13,"[0.6325769424438477, 0.6564699411392212, 0.668803334236145, 0.677577555179596, 0.6806121468544006, 0.6805388331413269, 0.6816555261611938, 0.657250702381134, 0.41338539123535156, 0.33595770597457886]",0.57
21,14,"[0.6321580410003662, 0.6553406715393066, 0.6673974990844727, 0.66440749168396, 0.6834962964057922, 0.6736146211624146, 0.6877498626708984, 0.6871844530105591, 0.6876097321510315, 0.6873382925987244]",0.555
21,15,"[0.7727258205413818, 0.7447322607040405, 0.7319494485855103, 0.7316911220550537, 0.7309327125549316, 0.7517805099487305, 0.7706339955329895, 0.7022131681442261, 0.7000662684440613, 0.6991351246833801]",0.55
21,16,"[0.6310204267501831, 0.6500774621963501, 0.6618223786354065, 0.6609525680541992, 0.6701061129570007, 0.6734206080436707, 0.6622558236122131, 0.6662055850028992, 0.679992139339447, 0.6866356730461121]",0.61
21,17,"[0.7473185062408447, 0.7329413294792175, 0.7216557264328003, 0.7177841067314148, 0.7157626748085022, 0.7180306315422058, 0.7153250575065613, 0.7111489176750183, 0.715923547744751, 0.7088790535926819]",0.55
21,18,"[0.64975506067276, 0.6793029308319092, 0.6838585138320923, 0.6869034767150879, 0.6881803870201111, 0.6900860667228699, 0.6906917691230774, 0.691665530204773, 0.6920087933540344, 0.6924701929092407]",0.455
21,19,"[0.8040060997009277, 0.7703129649162292, 0.7352148294448853, 0.7224469780921936, 0.714694082736969, 0.7096474170684814, 0.7067723274230957, 0.7014555931091309, 0.6993352174758911, 0.6975734829902649]",0.505
21,20,"[0.745389997959137, 0.7219430804252625, 0.7122742533683777, 0.7106813192367554, 0.7074581980705261, 0.7075756788253784, 0.7077478766441345, 0.7039269208908081, 0.7042856812477112, 0.7016101479530334]",0.53
21,21,"[0.6531077027320862, 0.6755326986312866, 0.6831300854682922, 0.6861295104026794, 0.6885312795639038, 0.6894917488098145, 0.6895373463630676, 0.6904386878013611, 0.6893433928489685, 0.6891902089118958]",0.475
21,22,"[0.7252391576766968, 0.7082868814468384, 0.7025805711746216, 0.6972100734710693, 0.6959284543991089, 0.6947493553161621, 0.6948410868644714, 0.6941643953323364, 0.6939378380775452, 0.6936174035072327]",0.475
21,23,"[0.7622082233428955, 0.7257558703422546, 0.7143697738647461, 0.7083775997161865, 0.7053790092468262, 0.7038363218307495, 0.7026444673538208, 0.7034575343132019, 0.7107325196266174, 0.7420775294303894]",0.525
21,24,"[0.6459269523620605, 0.6694325804710388, 0.6790568828582764, 0.6817569732666016, 0.6829941272735596, 0.683476984500885, 0.6797619462013245, 0.6782537698745728, 0.6735556721687317, 0.653069257736206]",0.525
21,25,"[0.7420918345451355, 0.7242434024810791, 0.720999002456665, 0.7264423370361328, 0.7317382097244263, 0.7408261299133301, 0.7078877091407776, 0.7572548389434814, 0.7681455612182617, 0.7121232748031616]",0.745
21,26,"[0.7349316477775574, 0.7373287081718445, 0.7166922688484192, 0.7022526264190674, 0.696864128112793, 0.6960611939430237, 0.6961479783058167, 0.6956256031990051, 0.6940374374389648, 0.6932279467582703]",0.515
22,2,"[0.9736740589141846, 0.8905816078186035, 0.84018874168396, 0.8085739016532898, 0.7806479930877686, 0.7742471098899841, 0.7678321599960327, 0.7440109848976135, 0.741701602935791, 0.7412350177764893]",0.49
22,3,"[0.9088835120201111, 0.841779351234436, 0.7786505222320557, 0.8246862292289734, 0.8325456380844116, 0.8005619049072266, 0.7838743925094604, 0.7217723727226257, 0.7643955945968628, 0.7098504304885864]",0.74
22,4,"[0.8163145780563354, 0.7614274621009827, 0.7503729462623596, 0.739500880241394, 0.7306555509567261, 0.7190776467323303, 0.7259162664413452, 0.7148250341415405, 0.7088043689727783, 0.7025810480117798]",0.505
22,5,"[0.845600962638855, 0.7882741689682007, 0.752234160900116, 0.7408521771430969, 0.7430894374847412, 0.7292265892028809, 0.7285416126251221, 0.7306703925132751, 0.721797525882721, 0.7192270755767822]",0.49
22,6,"[0.5668573975563049, 0.6156408786773682, 0.633501410484314, 0.6539149284362793, 0.6602085828781128, 0.6702361106872559, 0.6739403605461121, 0.6759561896324158, 0.6793897747993469, 0.6825841665267944]",0.475
22,7,"[0.8319389820098877, 0.797024667263031, 0.7664324641227722, 0.7459652423858643, 0.7234158515930176, 0.7138146162033081, 0.7037017345428467, 0.702355146408081, 0.6999737620353699, 0.6965270638465881]",0.715
22,8,"[0.5852550864219666, 0.6450638175010681, 0.6621697545051575, 0.6724399328231812, 0.6744760274887085, 0.6792447566986084, 0.6803104281425476, 0.6798854470252991, 0.6723009347915649, 0.5801849961280823]",0.465
22,9,"[0.8743592500686646, 0.9135009050369263, 1.0397202968597412, 1.1410077810287476, 0.861116886138916, 0.9653003215789795, 0.7295777797698975, 0.7036616802215576, 0.7103132009506226, 0.6965828537940979]",0.75
22,10,"[0.8076967597007751, 0.7419518232345581, 0.7257267832756042, 0.7154839038848877, 0.7089686989784241, 0.7046718001365662, 0.7006855607032776, 0.7006053924560547, 0.7004877328872681, 0.6981779932975769]",0.475
22,11,"[0.6106069684028625, 0.6418747305870056, 0.6581144332885742, 0.6669697165489197, 0.6706141233444214, 0.38759052753448486, 0.38345596194267273, 0.3645322918891907, 0.3648647367954254, 0.3547266125679016]",0.725
22,12,"[0.7532758116722107, 0.7261914014816284, 0.7067627906799316, 0.6979667544364929, 0.6959583759307861, 0.6948184967041016, 0.693777322769165, 0.6935984492301941, 0.6932681798934937, 0.6932036280632019]",0.68
