Sequence Length,Hidden Size,Loss Vector,Accuracy
17,10,"[0.7676063179969788, 0.7334543466567993, 0.7206023931503296, 0.7134580612182617, 0.7088778018951416, 0.7057200074195862, 0.7034583687782288, 0.7018259763717651, 0.7007018327713013, 0.7000989317893982]",0.485
17,11,"[0.7911335229873657, 0.7409231066703796, 0.7240540981292725, 0.7157000303268433, 0.7111272215843201, 0.7093120813369751, 0.716400682926178, 0.9379323720932007, 1.027276873588562, 1.17991042137146]",0.55
17,12,"[0.6125338077545166, 0.6414151787757874, 0.6436564326286316, 0.6120396852493286, 0.5847598314285278, 0.5599503517150879, 0.5377421379089355, 0.5206159353256226, 0.5052746534347534, 0.4996774196624756]",0.645
17,13,"[0.7660740613937378, 0.732918381690979, 0.721454381942749, 0.7166154384613037, 0.7161160111427307, 0.7069478034973145, 0.710279643535614, 0.7148334383964539, 0.7060084939002991, 0.7475524544715881]",0.495
17,14,"[0.7512754201889038, 0.7246491312980652, 0.7141415476799011, 0.7096549272537231, 0.7092876434326172, 0.7156327962875366, 0.7462605237960815, 0.7125808596611023, 0.7222589254379272, 0.7936402559280396]",0.46
17,15,"[0.6324505805969238, 0.6548110246658325, 0.657465934753418, 0.630774199962616, 0.5479458570480347, 0.6821950674057007, 0.4637407660484314, 0.419747918844223, 0.6896527409553528, 0.6898056268692017]",0.495
17,16,"[0.6338841915130615, 0.6620635390281677, 0.6728218793869019, 0.6782374382019043, 0.6812418699264526, 0.6829004883766174, 0.6836305260658264, 0.6835090517997742, 0.6821977496147156, 0.6769335865974426]",0.5
17,17,"[0.6451395750045776, 0.6653894186019897, 0.670483410358429, 0.6708394289016724, 0.6668362021446228, 0.6509246826171875, 0.4138621389865875, 0.5747815370559692, 0.6207423210144043, 0.5057489275932312]",0.54
17,18,"[0.7841358184814453, 0.7679107785224915, 0.7183141708374023, 0.7083820104598999, 0.6974412798881531, 0.7001699805259705, 0.6970221400260925, 0.6961133480072021, 0.6966879963874817, 0.6989910006523132]",0.535
17,19,"[0.7356030941009521, 0.720569908618927, 0.7043167948722839, 0.699773907661438, 0.6982462406158447, 0.6969655752182007, 0.6959653496742249, 0.695219874382019, 0.6946820616722107, 0.6943524479866028]",0.49
17,20,"[0.7407680749893188, 0.7172550559043884, 0.7087916731834412, 0.7043015360832214, 0.7015321254730225, 0.69969242811203, 0.6984164118766785, 0.6975035667419434, 0.6968279480934143, 0.6963133811950684]",0.5
17,21,"[0.6560485363006592, 0.673797070980072, 0.6757716536521912, 0.6750134825706482, 0.6872636079788208, 0.6314549446105957, 0.6886928081512451, 0.642943799495697, 0.5452724695205688, 0.5595191717147827]",0.725
17,22,"[0.6723072528839111, 0.6844064593315125, 0.6885744333267212, 0.6903524994850159, 0.6911929845809937, 0.6915724873542786, 0.6914770603179932, 0.6905753016471863, 0.6886635422706604, 0.6921643614768982]",0.465
17,23,"[0.6449331045150757, 0.6590167284011841, 0.586859941482544, 0.6875250339508057, 0.688792884349823, 0.5729595422744751, 0.6897249817848206, 0.525018572807312, 0.6874199509620667, 0.690542459487915]",0.475
17,24,"[0.7547562718391418, 0.7368622422218323, 0.7305378913879395, 0.7131966948509216, 0.7007319927215576, 0.6950482130050659, 0.6934115290641785, 0.6932947635650635, 0.6932699084281921, 0.6932450532913208]",0.895
17,25,"[0.7243821024894714, 0.7050448656082153, 0.6991865038871765, 0.6968432664871216, 0.6959930062294006, 0.6999565362930298, 0.6944259405136108, 0.6936854720115662, 0.6935073733329773, 0.6934148669242859]",0.525
17,26,"[0.8409345149993896, 0.7922080755233765, 0.7492744326591492, 0.7294355630874634, 0.7267253398895264, 0.7211926579475403, 0.7163363099098206, 0.7117477059364319, 0.7075974941253662, 0.7040610909461975]",0.495
18,2,"[0.9724313020706177, 0.9006046056747437, 0.8544209003448486, 0.8247836232185364, 0.8043532967567444, 0.7894363403320312, 0.7780760526657104, 0.7691508531570435, 0.7619711756706238, 0.7560880184173584]",0.535
18,3,"[0.5444556474685669, 0.5868236422538757, 0.6094747185707092, 0.6238769888877869, 0.6340064406394958, 0.6415786147117615, 0.6474703550338745, 0.6521849036216736, 0.656036376953125, 0.6592329144477844]",0.51
18,4,"[0.8278030157089233, 0.7922865152359009, 0.771889328956604, 0.7584776282310486, 0.7488174438476562, 0.7414817810058594, 0.7357346415519714, 0.731143057346344, 0.7274252772331238, 0.7243849635124207]",0.53
18,5,"[0.8492341041564941, 0.77217036485672, 0.7462274432182312, 0.7335977554321289, 0.7258713841438293, 0.7207397222518921, 0.7174714803695679, 0.7164908647537231, 0.723373293876648, 0.7877556085586548]",0.475
18,6,"[0.8440802693367004, 0.7855691313743591, 0.7597807049751282, 0.7451859712600708, 0.7357640266418457, 0.7291906476020813, 0.7243684530258179, 0.7207058072090149, 0.7178521752357483, 0.7155849933624268]",0.525
18,7,"[0.8412024974822998, 0.7894349098205566, 0.7685014009475708, 0.7608302235603333, 0.7605562806129456, 0.7622304558753967, 0.7341335415840149, 0.7145940065383911, 0.717337965965271, 0.7286733388900757]",0.905
18,8,"[0.8522247672080994, 0.8050004243850708, 0.7809972167015076, 0.7730937004089355, 0.7880939245223999, 0.793562650680542, 0.7831509113311768, 0.7720233201980591, 0.7661319971084595, 0.7608897686004639]",0.595
18,9,"[0.6085160970687866, 0.6397435665130615, 0.652046263217926, 0.65764319896698, 0.6607199907302856, 0.6606255173683167, 0.6743507981300354, 0.6856684684753418, 0.6894362568855286, 0.6911769509315491]",0.62
18,10,"[0.7747300863265991, 0.7375622987747192, 0.7243610620498657, 0.7171236276626587, 0.7124902606010437, 0.7092822790145874, 0.7069606781005859, 0.705237627029419, 0.7039414048194885, 0.7029637694358826]",0.51
18,11,"[0.6014253497123718, 0.6410742402076721, 0.6572483777999878, 0.665964663028717, 0.6711065173149109, 0.6738720536231995, 0.6739072203636169, 0.6694510579109192, 0.6587717533111572, 0.6394285559654236]",0.49
18,12,"[0.7803003191947937, 0.7547765374183655, 0.8379919528961182, 0.9696472883224487, 1.0934211015701294, 1.1625568866729736, 1.2046270370483398, 1.2490534782409668, 1.265493392944336, 1.2658499479293823]",0.725
18,13,"[0.7530117630958557, 0.7248891592025757, 0.714340090751648, 0.7093974947929382, 0.7090451717376709, 0.7237939834594727, 0.758813738822937, 0.796632707118988, 0.942349910736084, 0.9870614409446716]",0.645
18,14,"[0.7367131114006042, 0.7176370024681091, 0.7100260257720947, 0.7058506608009338, 0.7032496333122253, 0.7015150785446167, 0.7003054022789001, 0.699426531791687, 0.6987510919570923, 0.698186457157135]",0.515
18,15,"[0.7429892420768738, 0.7195549011230469, 0.7125821709632874, 0.7038413882255554, 0.6988529562950134, 0.698084831237793, 0.6972575187683105, 0.6964428424835205, 0.695706844329834, 0.6950907111167908]",0.47
18,16,"[0.6270875930786133, 0.649776816368103, 0.6522864699363708, 0.6462008953094482, 0.6367614269256592, 0.5431297421455383, 0.487676739692688, 0.37386414408683777, 0.36705076694488525, 0.34488028287887573]",0.705
18,17,"[0.6271394491195679, 0.6529052257537842, 0.657477855682373, 0.6456722617149353, 0.5828644633293152, 0.44505131244659424, 0.338957279920578, 0.31921741366386414, 0.3160717487335205, 0.31461119651794434]",0.745
18,18,"[0.8425540924072266, 0.8235421180725098, 0.8403961658477783, 0.9825551509857178, 0.9244886040687561, 0.8273043632507324, 0.7394742369651794, 0.7503449320793152, 0.735355019569397, 0.7240659594535828]",0.715
18,19,"[0.6423975229263306, 0.6583424210548401, 0.4133850932121277, 0.4051807224750519, 0.40016430616378784, 0.44199514389038086, 0.5086100697517395, 0.47850170731544495, 0.32324811816215515, 0.31668543815612793]",0.79
18,20,"[0.5394590497016907, 0.5880568027496338, 0.621239423751831, 0.6504440307617188, 0.6713593602180481, 0.6823207139968872, 0.6872426271438599, 0.6894838809967041, 0.690807580947876, 0.6916706562042236]",0.715
18,21,"[0.6706950068473816, 0.6788464188575745, 0.6804029941558838, 0.675115704536438, 0.684633731842041, 0.6818172335624695, 0.6820845603942871, 0.3970711827278137, 0.3504685163497925, 0.3329237997531891]",0.72
18,22,"[0.7226455211639404, 0.7108033299446106, 0.7079293727874756, 0.7077310085296631, 0.7093573212623596, 0.7016823291778564, 0.7006742358207703, 0.7003583312034607, 0.7972977161407471, 0.6963823437690735]",0.73
18,23,"[0.7429382801055908, 0.7218493819236755, 0.7127854228019714, 0.7050474286079407, 0.6975584626197815, 0.6954807639122009, 0.6940696239471436, 0.6936343312263489, 0.6932455897331238, 0.6932625770568848]",0.6
18,24,"[0.7645829916000366, 0.7622330784797668, 0.750728964805603, 0.800670862197876, 0.7040624022483826, 0.7505562901496887, 0.8299155831336975, 1.2812302112579346, 1.268092155456543, 1.2414312362670898]",0.72
18,25,"[0.6462552547454834, 0.6655381917953491, 0.6710910201072693, 0.6631821990013123, 0.34046074748039246, 0.6798330545425415, 0.6689988970756531, 0.32287463545799255, 0.31582629680633545, 0.3137299716472626]",0.87
18,26,"[0.6494227647781372, 0.6695486903190613, 0.6732918620109558, 0.653493344783783, 0.6746150255203247, 0.6759192943572998, 0.6861050128936768, 0.6893261075019836, 0.6893123388290405, 0.6901407241821289]",0.72
19,2,"[0.4842543601989746, 0.5292950868606567, 0.5626040697097778, 0.5883772969245911, 0.6054953336715698, 0.6171245574951172, 0.6256027221679688, 0.6321130394935608, 0.6372894048690796, 0.6415056586265564]",0.54
19,3,"[0.8017552495002747, 0.7753540873527527, 0.7589833736419678, 0.7483384609222412, 0.7408646941184998, 0.7353016138076782, 0.7309885025024414, 0.7275468111038208, 0.7247419357299805, 0.7224187850952148]",0.515
19,4,"[0.548690140247345, 0.5927240252494812, 0.6180776357650757, 0.6328195333480835, 0.6408959031105042, 0.6382538676261902, 0.6073023080825806, 0.5836508870124817, 0.5625631213188171, 0.5317602753639221]",0.555
19,5,"[0.6144673824310303, 0.6400235891342163, 0.6554850339889526, 0.6674987077713013, 0.6760282516479492, 0.6815197467803955, 0.6850631833076477, 0.6873975396156311, 0.6889796853065491, 0.6900836825370789]",0.62
19,6,"[0.6040715575218201, 0.6377962231636047, 0.651692807674408, 0.6596083045005798, 0.6670697331428528, 0.6750539541244507, 0.6809425354003906, 0.6847991347312927, 0.6872686743736267, 0.6888843774795532]",0.57
19,7,"[0.5819947719573975, 0.6281416416168213, 0.6461538076400757, 0.656330943107605, 0.6630182862281799, 0.6677215099334717, 0.6711062788963318, 0.6734659075737, 0.6748321652412415, 0.6751288771629333]",0.51
19,8,"[0.6051464080810547, 0.6457690000534058, 0.6605337858200073, 0.6685619354248047, 0.6736701726913452, 0.6771606206893921, 0.6796211004257202, 0.6813487410545349, 0.6824718117713928, 0.6829402446746826]",0.485
19,9,"[0.7743088006973267, 0.7409214973449707, 0.7275371551513672, 0.7198904156684875, 0.714888334274292, 0.7113755941390991, 0.708801805973053, 0.7068672776222229, 0.7053936123847961, 0.7042649388313293]",0.515
19,10,"[0.7777341604232788, 0.7404760122299194, 0.725626528263092, 0.7175017595291138, 0.7125248312950134, 0.7093774080276489, 0.7074833512306213, 0.7066075801849365, 0.7067091464996338, 0.7078517079353333]",0.495
19,11,"[0.8035908937454224, 0.7612985372543335, 0.7456237077713013, 0.7383105754852295, 0.7350768446922302, 0.7345823049545288, 0.737066924571991, 0.7469526529312134, 0.7564969658851624, 0.7603505849838257]",0.56
19,12,"[0.6220290064811707, 0.6482715010643005, 0.6287668347358704, 0.5475664138793945, 0.5161809325218201, 0.6868413686752319, 0.6881885528564453, 0.688734233379364, 0.6893454790115356, 0.6899743676185608]",0.515
19,13,"[0.6174322962760925, 0.651201069355011, 0.664867639541626, 0.6727504730224609, 0.6774088740348816, 0.6803640127182007, 0.6829720735549927, 0.6851528286933899, 0.6869128346443176, 0.6888558268547058]",0.505
19,14,"[0.6276424527168274, 0.6608185768127441, 0.6729810833930969, 0.6793447136878967, 0.6832175850868225, 0.6857665181159973, 0.6875253319740295, 0.6887726187705994, 0.6896690726280212, 0.6903148293495178]",0.48
19,15,"[0.7585062384605408, 0.7313476204872131, 0.7218948602676392, 0.7195634245872498, 0.7313676476478577, 0.7160833477973938, 0.707146406173706, 0.7014474272727966, 0.6985599398612976, 0.6965250372886658]",0.595
19,16,"[0.6402437686920166, 0.6650931239128113, 0.6753454804420471, 0.681053638458252, 0.6845951080322266, 0.6869266033172607, 0.6885209679603577, 0.6896404027938843, 0.6904427409172058, 0.6910277605056763]",0.48
19,17,"[0.738406777381897, 0.7154317498207092, 0.7082259058952332, 0.7060179114341736, 0.7000383734703064, 0.6955196261405945, 0.6948281526565552, 0.6942867040634155, 0.6939234733581543, 0.6937075853347778]",0.555
19,18,"[0.7289496064186096, 0.7096550464630127, 0.7028742432594299, 0.6997326016426086, 0.698185384273529, 0.6976119875907898, 0.698203444480896, 0.7043760418891907, 0.7016923427581787, 0.7031792402267456]",0.45
19,19,"[0.7326210737228394, 0.7136622667312622, 0.7062109112739563, 0.7023178339004517, 0.7000791430473328, 0.6988139152526855, 0.6990829110145569, 0.7022739052772522, 0.6962080001831055, 0.6956705451011658]",0.49
19,20,"[0.7464303970336914, 0.7203758358955383, 0.7117098569869995, 0.707680344581604, 0.7056627869606018, 0.7047570943832397, 0.7048066854476929, 0.7061052322387695, 0.7003856301307678, 0.7012471556663513]",0.51
19,21,"[0.6344403624534607, 0.6542425155639648, 0.6562037467956543, 0.643653392791748, 0.612641453742981, 0.6382806897163391, 0.5950298309326172, 0.5456238985061646, 0.5814480781555176, 0.5755455493927002]",0.57
19,22,"[0.7491855621337891, 0.7300539612770081, 0.780157744884491, 0.7166101336479187, 0.7133046984672546, 0.7139996290206909, 0.7266563177108765, 0.7493770718574524, 0.8020936250686646, 0.6946200132369995]",0.685
19,23,"[0.8019502758979797, 0.7794079184532166, 0.8653578758239746, 0.8993842005729675, 1.0236821174621582, 1.1201881170272827, 1.0547213554382324, 1.1301367282867432, 1.1569476127624512, 1.25196373462677]",0.55
19,24,"[0.667930543422699, 0.6804860234260559, 0.6851327419281006, 0.6873033046722412, 0.6887195110321045, 0.6857296228408813, 0.6850200295448303, 0.6779429316520691, 0.6916658878326416, 0.6918514966964722]",0.49
19,25,"[0.6661388874053955, 0.6833928823471069, 0.6883842945098877, 0.6903595328330994, 0.6913219690322876, 0.6918596625328064, 0.6921887993812561, 0.6924040913581848, 0.6925524473190308, 0.6926586031913757]",0.475
19,26,"[0.744931697845459, 0.7249406576156616, 0.7185295820236206, 0.7168107628822327, 0.719359815120697, 0.7329407334327698, 0.7553378343582153, 0.7922810316085815, 0.7582556009292603, 0.8045399785041809]",0.55
20,2,"[0.9828342199325562, 0.8890624046325684, 0.8367172479629517, 0.8078224658966064, 0.7895036935806274, 0.7766532301902771, 0.7670758366584778, 0.7596539258956909, 0.7537431716918945, 0.7489384412765503]",0.545
20,3,"[0.5235017538070679, 0.5696254372596741, 0.5991989970207214, 0.6181023120880127, 0.6312152147293091, 0.6408907175064087, 0.6483384370803833, 0.6542452573776245, 0.659034252166748, 0.6629838347434998]",0.47
20,4,"[0.5336458086967468, 0.5877817273139954, 0.6139621734619141, 0.6287479996681213, 0.638477623462677, 0.6454452276229858, 0.6506842374801636, 0.6547387838363647, 0.65792316198349, 0.6604250073432922]",0.525
20,5,"[0.524095356464386, 0.54835444688797, 0.5680066347122192, 0.5838750600814819, 0.5968337059020996, 0.6075171828269958, 0.6163106560707092, 0.6235004663467407, 0.6293381452560425, 0.6340514421463013]",0.555
20,6,"[0.8117013573646545, 0.7612895965576172, 0.7425163984298706, 0.7314854264259338, 0.7236639857292175, 0.7181766033172607, 0.7145022749900818, 0.7124512195587158, 0.7141738533973694, 0.7921620011329651]",0.48
20,7,"[0.5982484221458435, 0.6361415982246399, 0.6520854234695435, 0.6607748866081238, 0.6661710739135742, 0.6697555780410767, 0.6721068620681763, 0.6732650399208069, 0.6721941232681274, 0.6576890349388123]",0.49
20,8,"[0.6303833723068237, 0.6497092843055725, 0.6620374321937561, 0.6735872626304626, 0.6809507012367249, 0.6855090856552124, 0.6882972121238708, 0.6901454925537109, 0.6915323734283447, 0.6922577023506165]",0.705
20,9,"[0.6112495064735413, 0.6371206641197205, 0.6410753726959229, 0.6083674430847168, 0.6060365438461304, 0.6154550909996033, 0.6190850734710693, 0.5511366724967957, 0.45364946126937866, 0.3981470763683319]",0.71
20,10,"[0.8894506692886353, 0.8481994867324829, 0.8200595378875732, 0.800358235836029, 0.7902368903160095, 0.7758780717849731, 0.7590470910072327, 0.7393352389335632, 0.7262387275695801, 0.7183061242103577]",0.94
20,11,"[0.774345874786377, 0.7370046377182007, 0.7220196723937988, 0.7138316631317139, 0.7086781859397888, 0.7051821947097778, 0.7027236223220825, 0.7009596228599548, 0.6996845602989197, 0.6987820267677307]",0.49
20,12,"[0.604713499546051, 0.6318344473838806, 0.6397775411605835, 0.6504252552986145, 0.6767879724502563, 0.684339702129364, 0.6860257983207703, 0.6557757258415222, 0.6056410670280457, 0.3521087169647217]",0.88
20,13,"[0.6263202428817749, 0.6541062593460083, 0.665282666683197, 0.6716901659965515, 0.675840437412262, 0.6786724328994751, 0.680625319480896, 0.681897759437561, 0.6824564337730408, 0.6812337636947632]",0.515
20,14,"[0.6416069269180298, 0.6653603911399841, 0.6746845245361328, 0.6796665787696838, 0.6824415326118469, 0.6827936172485352, 0.627142608165741, 0.41450753808021545, 0.3752690553665161, 0.35153231024742126]",0.59
20,15,"[0.6305564641952515, 0.6578430533409119, 0.6684818863868713, 0.6742677092552185, 0.6777313947677612, 0.6795697212219238, 0.6830757856369019, 0.6892039179801941, 0.6907858848571777, 0.6840742826461792]",0.76
20,16,"[0.7240180969238281, 0.7091888785362244, 0.7034937143325806, 0.7004523277282715, 0.6984860301017761, 0.6969184875488281, 0.6955102682113647, 0.6944182515144348, 0.69378262758255, 0.6934764981269836]",0.515
20,17,"[0.750468373298645, 0.7281121015548706, 0.7437669634819031, 0.7842496037483215, 0.7488787174224854, 0.7130270004272461, 0.7015799880027771, 0.6937436461448669, 0.6933580636978149, 0.6932535171508789]",0.685
20,18,"[0.7295966744422913, 0.7114229202270508, 0.7041460275650024, 0.7002434134483337, 0.6979444622993469, 0.6965076923370361, 0.6955674886703491, 0.6949316263198853, 0.6944950222969055, 0.6941968202590942]",0.485
20,19,"[0.7351359724998474, 0.7113103866577148, 0.7028595805168152, 0.699033796787262, 0.6974900960922241, 0.7010701894760132, 0.6976622343063354, 0.6962258219718933, 0.6949009299278259, 0.6947690844535828]",0.455
20,20,"[0.6578975915908813, 0.6755574941635132, 0.6827934980392456, 0.686519205570221, 0.688632071018219, 0.689915657043457, 0.6907320618629456, 0.6912626028060913, 0.6916055679321289, 0.6918144822120667]",0.49
20,21,"[0.6243399381637573, 0.38856351375579834, 0.3766460716724396, 0.34447288513183594, 0.33580851554870605, 0.33225730061531067, 0.331237256526947, 0.6916924715042114, 0.6885232925415039, 0.3181748688220978]",0.78
20,22,"[0.73790442943573, 0.7182544469833374, 0.7134168148040771, 1.2258658409118652, 1.2475446462631226, 1.1068243980407715, 0.9448158740997314, 1.1037708520889282, 0.8553301095962524, 0.9118818044662476]",0.77
20,23,"[0.7268101572990417, 0.7142256498336792, 0.7108405828475952, 0.7012403011322021, 0.7025331854820251, 0.6945345997810364, 0.6933755874633789, 0.6932236552238464, 0.6931921243667603, 0.6932174563407898]",0.72
20,24,"[0.7252099514007568, 0.7062821388244629, 0.7000036835670471, 0.6971562504768372, 0.6957030296325684, 0.6949009299278259, 0.694439172744751, 0.6941831707954407, 0.694087028503418, 0.6941791772842407]",0.485
20,25,"[0.6768587827682495, 0.688252329826355, 0.6910365223884583, 0.6920386552810669, 0.6924923658370972, 0.6927294135093689, 0.6928649544715881, 0.692947268486023, 0.6929991245269775, 0.6930325627326965]",0.37
20,26,"[0.6559986472129822, 0.6700910925865173, 0.6743088960647583, 0.6703202724456787, 0.3396940231323242, 0.3600877821445465, 0.3455568850040436, 0.3257657289505005, 0.32901912927627563, 0.6857956051826477]",0.525
21,2,"[0.49404144287109375, 0.527305543422699, 0.5484762191772461, 0.564335823059082, 0.5770137310028076, 0.5873559713363647, 0.5958064794540405, 0.602710485458374, 0.6087484359741211, 0.6145185828208923]",0.565
21,3,"[0.8956615924835205, 0.8374548554420471, 0.804416298866272, 0.7829217910766602, 0.7677475214004517, 0.7564528584480286, 0.7477359771728516, 0.7408307790756226, 0.7352516651153564, 0.7306727766990662]",0.49
21,4,"[0.5573129653930664, 0.5959644913673401, 0.6161586046218872, 0.6291617155075073, 0.6376885175704956, 0.64280766248703, 0.6438559889793396, 0.6387346982955933, 0.6402775049209595, 0.6443300247192383]",0.525
21,5,"[0.87527996301651, 0.8090546131134033, 0.7775025963783264, 0.7599023580551147, 0.748888373374939, 0.7413735389709473, 0.7359373569488525, 0.7318520545959473, 0.728705883026123, 0.726246178150177]",0.54
21,6,"[0.5875547528266907, 0.6273300647735596, 0.646017849445343, 0.6566575765609741, 0.6634998917579651, 0.6682876944541931, 0.6718240976333618, 0.6745305061340332, 0.6766522526741028, 0.6783442497253418]",0.5
21,7,"[0.8143818378448486, 0.7563585042953491, 0.7359444499015808, 0.7253343462944031, 0.7187685370445251, 0.7143317461013794, 0.7111988663673401, 0.7089614272117615, 0.707414984703064, 0.7064959406852722]",0.485
21,8,"[0.7932808995246887, 0.7472429275512695, 0.7310730218887329, 0.722422182559967, 0.716921865940094, 0.7131275534629822, 0.710412859916687, 0.7084787487983704, 0.7072195410728455, 0.7067674994468689]",0.505
21,9,"[0.7792729139328003, 0.7442988753318787, 0.7311218976974487, 0.7239428162574768, 0.7193260192871094, 0.7161165475845337, 0.7138452529907227, 0.7126033902168274, 0.7123519778251648, 0.7074206471443176]",0.565
21,10,"[0.6277250647544861, 0.6562038064002991, 0.6674458980560303, 0.6736156344413757, 0.6774524450302124, 0.6799394488334656, 0.6814801096916199, 0.6818364262580872, 0.6767578125, 0.6791176199913025]",0.495
21,11,"[0.7849020957946777, 0.756763756275177, 0.754255473613739, 0.7313051223754883, 0.711585521697998, 0.7034204602241516, 0.7001217603683472, 0.6983748078346252, 0.6972647905349731, 0.695972740650177]",0.6
21,12,"[0.8789942860603333, 0.825188159942627, 0.7895805239677429, 0.7652729153633118, 0.7483533024787903, 0.7363047003746033, 0.7275332808494568, 0.721024215221405, 0.7161181569099426, 0.7123742699623108]",0.475
21,13,"[0.6108822226524353, 0.6361455917358398, 0.6450898051261902, 0.6476696133613586, 0.6458903551101685, 0.6495243310928345, 0.6622706651687622, 0.6725177764892578, 0.6894209384918213, 0.6831802725791931]",0.615
21,14,"[0.6406466364860535, 0.6675587892532349, 0.6775480508804321, 0.6826697587966919, 0.6856721639633179, 0.6875746250152588, 0.6888370513916016, 0.6896911859512329, 0.6902620792388916, 0.6906176805496216]",0.475
21,15,"[0.6456071138381958, 0.6652747988700867, 0.6731407046318054, 0.6777550578117371, 0.6808190941810608, 0.6829702854156494, 0.6845288872718811, 0.685680627822876, 0.686541736125946, 0.6871881484985352]",0.53
21,16,"[0.7427127361297607, 0.7186617255210876, 0.7098061442375183, 0.7050707936286926, 0.7021540403366089, 0.7002224922180176, 0.6988962888717651, 0.6979851126670837, 0.6974161267280579, 0.6974238157272339]",0.5
21,17,"[0.6513879299163818, 0.6723266243934631, 0.6800545454025269, 0.6840783357620239, 0.6864574551582336, 0.6879494786262512, 0.6888691782951355, 0.6892470717430115, 0.6887921690940857, 0.6882947087287903]",0.485
21,18,"[0.633779764175415, 0.6508623361587524, 0.6607527136802673, 0.6693276166915894, 0.6681612730026245, 0.659286618232727, 0.5987309813499451, 0.6780335307121277, 0.5568698048591614, 0.6780252456665039]",0.52
21,19,"[0.6545554399490356, 0.6733716130256653, 0.6808357834815979, 0.6847492456436157, 0.6870467662811279, 0.688495397567749, 0.6894336938858032, 0.6900129318237305, 0.6902756094932556, 0.6900851130485535]",0.49
21,20,"[0.7331733703613281, 0.7153037786483765, 0.7093689441680908, 0.7078877687454224, 0.7107923030853271, 0.7769225239753723, 0.8401423692703247, 0.817162811756134, 0.8198983073234558, 0.8486799001693726]",0.535
21,21,"[0.6462339758872986, 0.6747408509254456, 0.6836845278739929, 0.6875488758087158, 0.6894930601119995, 0.6905676126480103, 0.6911900043487549, 0.6915428638458252, 0.6917009353637695, 0.6916578412055969]",0.46
21,22,"[0.7218897342681885, 0.7059280276298523, 0.7003161311149597, 0.697747528553009, 0.6964963674545288, 0.6960007548332214, 0.6979963779449463, 0.6984224915504456, 0.6979100704193115, 0.6971981525421143]",0.46
21,23,"[0.7325161695480347, 0.7125285267829895, 0.706311047077179, 0.7049117088317871, 0.9013193845748901, 0.7075488567352295, 0.6983247995376587, 0.7361793518066406, 0.7257722020149231, 0.7199667096138]",0.48
21,24,"[0.6317024230957031, 0.6373665928840637, 0.6689618229866028, 0.6823768615722656, 0.6892616748809814, 0.6913730502128601, 0.6920725107192993, 0.692573606967926, 0.6927263140678406, 0.6927215456962585]",0.625
21,25,"[0.7506000995635986, 0.7205482125282288, 0.7126778364181519, 0.7014623880386353, 0.7013630867004395, 0.7035819888114929, 0.7211453318595886, 0.7245348691940308, 0.696943998336792, 0.6970723867416382]",0.585
21,26,"[0.7331677675247192, 0.716429591178894, 0.711814820766449, 0.7177830934524536, 0.7555320262908936, 0.9485734105110168, 1.2286711931228638, 1.2823190689086914, 1.256096363067627, 1.1819982528686523]",0.66
22,2,"[0.8765103816986084, 0.8290708661079407, 0.7900809049606323, 0.7668449282646179, 0.7530125379562378, 0.7435910105705261, 0.7366002798080444, 0.7311443090438843, 0.7267469763755798, 0.7231227159500122]",0.465
22,3,"[0.5555036664009094, 0.588370144367218, 0.6087279915809631, 0.6190260052680969, 0.6224668622016907, 0.6135989427566528, 0.5971963405609131, 0.6018475294113159, 0.6171022057533264, 0.6253721117973328]",0.605
22,4,"[0.586469292640686, 0.625044584274292, 0.6407120227813721, 0.6489261984825134, 0.6545286774635315, 0.660721480846405, 0.6680105924606323, 0.6767245531082153, 0.6825066804885864, 0.6863877773284912]",0.67
22,5,"[0.7926299571990967, 0.7623162269592285, 0.7475139498710632, 0.7392597198486328, 0.7348348498344421, 0.7316152453422546, 0.7282698750495911, 0.7227362990379333, 0.7175493836402893, 0.7134513258934021]",0.59
22,6,"[0.801268994808197, 0.7771286368370056, 0.7641609311103821, 0.7568854689598083, 0.7507717609405518, 0.7430683970451355, 0.7357921004295349, 0.7300617694854736, 0.7231675386428833, 0.7146754264831543]",0.62
22,7,"[0.601129949092865, 0.4402061700820923, 0.3833431005477905, 0.36033424735069275, 0.35002467036247253, 0.35661330819129944, 0.32827603816986084, 0.3507500886917114, 0.32230278849601746, 0.31450971961021423]",0.88
22,8,"[0.5760213136672974, 0.6334260702133179, 0.6491421461105347, 0.668341338634491, 0.6795796751976013, 0.6852375864982605, 0.6881081461906433, 0.6896329522132874, 0.6911640763282776, 0.6920490264892578]",0.62
22,9,"[0.5935100317001343, 0.6336050033569336, 0.6539310812950134, 0.6658034920692444, 0.673069953918457, 0.677562415599823, 0.6799416542053223, 0.6777336001396179, 0.6338062882423401, 0.5539087653160095]",0.525
22,10,"[0.775305986404419, 0.7445443868637085, 0.7335138916969299, 0.7286684513092041, 0.7265522480010986, 0.730859637260437, 0.7236483097076416, 0.7164317965507507, 0.7426595687866211, 0.7095301151275635]",0.93
22,11,"[0.7825344800949097, 0.7395049929618835, 0.7249688506126404, 0.717762291431427, 0.7136425375938416, 0.7116314768791199, 0.7127556204795837, 0.7163544297218323, 0.701557993888855, 0.6979063153266907]",0.56
22,12,"[0.7509171366691589, 0.7222036719322205, 0.7127063274383545, 0.7085289359092712, 0.7069856524467468, 0.699310302734375, 0.696307897567749, 0.694771409034729, 0.6940707564353943, 0.6936511993408203]",0.715
